GT	type	size	error	etype	correct.bkpt	sample
hom	INV	478	7	start	FALSE	s1
het	INV	135	10	start	FALSE	s1
het	INV	75	3	start	FALSE	s1
hom	INV	1600	9	both	FALSE	s1
hom	INV	91	2	start	FALSE	s1
hom	INV	256	9	start	FALSE	s1
het	INV	92	7	both	FALSE	s1
hom	INV	49	1	start	FALSE	s1
hom	INV	100	7	start	FALSE	s1
hom	INV	51	8	both	FALSE	s1
hom	INV	1034	5	both	FALSE	s1
het	INV	96	10	both	FALSE	s1
het	INV	89	6	both	FALSE	s1
het	INV	82	4	start	FALSE	s1
het	INV	204	4	both	FALSE	s1
het	INV	56	8	both	FALSE	s1
het	INV	201	3	both	FALSE	s1
hom	INV	155	8	both	FALSE	s1
het	INV	80	2	both	FALSE	s1
hom	INV	122	1	both	FALSE	s1
hom	INV	271	6	both	FALSE	s1
hom	INV	144	7	both	FALSE	s1
hom	INV	72	4	start	FALSE	s1
hom	INV	876	6	start	FALSE	s1
hom	INV	88	6	start	FALSE	s1
hom	INV	50	5	both	FALSE	s1
hom	INV	75	4	start	FALSE	s1
hom	INV	66	3	start	FALSE	s1
het	INV	535	10	both	FALSE	s1
het	INV	695	6	start	FALSE	s1
het	INV	394	10	both	FALSE	s1
hom	INV	687	10	start	FALSE	s1
hom	INV	171	7	both	FALSE	s1
het	INV	17993	2	both	FALSE	s1
hom	INV	457	7	both	FALSE	s1
hom	INV	858	10	start	FALSE	s1
het	INV	50	8	both	FALSE	s1
hom	INV	140	7	start	TRUE	s1
hom	INV	353	1	start	FALSE	s1
het	INV	340	6	both	FALSE	s1
het	INV	66	6	both	FALSE	s1
hom	INV	37151	10	both	FALSE	s1
hom	INV	1379	5	start	FALSE	s1
hom	INV	62	1	start	FALSE	s1
het	INV	283	3	start	FALSE	s1
hom	INV	628	2	both	FALSE	s1
het	INV	50	9	both	FALSE	s1
hom	INV	55	6	start	TRUE	s1
hom	INV	102	1	both	FALSE	s1
het	INV	113	2	start	FALSE	s1
hom	INV	48	9	start	FALSE	s1
het	INV	115	1	both	FALSE	s1
hom	INV	630	1	start	FALSE	s1
hom	INV	340	10	both	FALSE	s1
het	INV	103	7	both	FALSE	s1
het	INV	1827	5	both	FALSE	s1
het	INV	122	2	start	TRUE	s1
het	INV	127	3	start	TRUE	s1
hom	INV	460	9	both	FALSE	s1
het	INV	83	10	both	FALSE	s1
hom	INV	81	1	both	FALSE	s1
het	INV	74	2	start	TRUE	s1
hom	INV	138	8	both	FALSE	s1
het	INV	316	4	start	FALSE	s1
het	INV	52	3	both	FALSE	s1
het	INV	55	5	both	FALSE	s1
hom	INV	689	5	start	FALSE	s1
het	INV	80	8	both	FALSE	s1
het	INV	352	1	both	FALSE	s1
het	INV	115	6	start	FALSE	s1
het	INV	84	10	start	FALSE	s1
hom	INV	178	4	start	FALSE	s1
hom	INV	113	6	start	FALSE	s1
hom	INV	477	1	start	FALSE	s1
het	INV	1679	10	start	FALSE	s1
hom	INV	475	1	both	FALSE	s1
hom	INV	162	3	both	FALSE	s1
hom	INV	173	1	start	FALSE	s1
hom	INV	352	4	start	FALSE	s1
het	INV	52	2	start	FALSE	s1
hom	INV	6313	3	start	FALSE	s1
het	INV	412	1	start	TRUE	s1
het	INV	606	10	both	FALSE	s1
het	INV	210	8	both	FALSE	s1
het	INV	7928	2	both	FALSE	s1
hom	INV	52	8	start	FALSE	s1
het	INV	90	6	both	FALSE	s1
hom	INV	133	4	start	FALSE	s1
het	INV	66	2	start	FALSE	s1
hom	INV	330	6	both	FALSE	s1
het	INV	133	2	both	FALSE	s1
hom	INV	74	5	both	FALSE	s1
het	INV	361	2	start	TRUE	s1
hom	INV	53	8	both	FALSE	s1
hom	INV	135	1	both	FALSE	s1
het	INV	262	10	both	FALSE	s1
hom	INV	116	10	both	FALSE	s1
het	INV	76	3	start	FALSE	s1
hom	INV	72	10	both	FALSE	s1
hom	INV	6113	4	start	FALSE	s1
het	INV	54	6	start	TRUE	s1
hom	INV	1575	7	start	FALSE	s1
het	INV	50	1	start	FALSE	s1
hom	INV	60	10	both	FALSE	s1
het	INV	112	6	start	FALSE	s1
het	INV	296	4	both	FALSE	s1
het	INV	122	7	start	FALSE	s1
hom	INV	1000	6	both	FALSE	s1
het	INV	4522	7	start	FALSE	s1
hom	INV	255	4	start	FALSE	s1
hom	INV	231	3	start	FALSE	s1
hom	INV	94	2	start	FALSE	s1
hom	INV	76	8	start	FALSE	s1
hom	INV	8036	6	start	FALSE	s1
het	INV	186	1	start	FALSE	s1
het	INV	189	9	both	FALSE	s1
hom	INV	114	2	start	FALSE	s1
het	INV	50	1	start	TRUE	s1
het	INV	260	4	start	FALSE	s1
het	INV	319	5	start	TRUE	s1
hom	INV	59	5	both	FALSE	s1
hom	INV	69	4	both	FALSE	s1
het	INV	160	10	both	FALSE	s1
het	INV	172	2	start	FALSE	s1
het	INV	70	6	start	FALSE	s1
het	INV	305	9	start	FALSE	s1
hom	INV	125	8	both	FALSE	s1
hom	INV	50	3	start	FALSE	s1
het	INV	79	6	both	FALSE	s1
het	INV	76	8	start	FALSE	s1
het	INV	262	8	both	FALSE	s1
het	INV	72	3	both	FALSE	s1
hom	INV	326	2	start	FALSE	s1
het	INV	54	2	start	FALSE	s1
het	INV	216	6	start	FALSE	s1
hom	INV	121	9	both	FALSE	s1
hom	INV	556	3	start	FALSE	s1
hom	INV	120	7	both	FALSE	s1
hom	INV	570	5	both	FALSE	s1
hom	INV	58	7	start	FALSE	s1
hom	INV	59	1	both	FALSE	s1
het	INV	131	3	start	TRUE	s1
hom	INV	328	6	start	FALSE	s1
het	INV	54	5	start	TRUE	s1
het	INV	313	10	start	TRUE	s1
het	INV	51	1	both	FALSE	s1
het	INV	52	2	both	FALSE	s1
hom	INV	140	1	start	FALSE	s1
hom	INV	200	6	both	FALSE	s1
het	INV	6566	9	start	FALSE	s1
het	INV	335	2	both	FALSE	s1
hom	INV	330	5	start	FALSE	s1
het	INV	368	8	both	FALSE	s1
het	INV	321	2	both	TRUE	s1
het	INV	52	6	both	FALSE	s1
het	INV	57	9	both	FALSE	s1
het	INV	84	10	start	FALSE	s1
hom	INV	175	9	both	FALSE	s1
hom	INV	72	8	both	FALSE	s1
het	INV	349	10	both	FALSE	s1
hom	INV	90	6	both	FALSE	s1
hom	INV	101	5	start	TRUE	s1
het	INV	85	1	both	FALSE	s1
hom	INV	300	4	start	FALSE	s1
het	INV	98	4	start	FALSE	s1
het	INV	328	3	start	FALSE	s1
het	INV	991	10	both	FALSE	s1
het	INV	126	5	both	FALSE	s1
het	INV	102	5	start	TRUE	s1
het	INV	112	6	start	TRUE	s1
het	INV	53	4	start	FALSE	s1
het	INV	179	10	start	TRUE	s1
het	INV	102	4	both	FALSE	s1
het	INV	63	5	start	FALSE	s1
het	INV	140	8	start	TRUE	s1
het	INV	94	5	both	FALSE	s1
het	INV	150	3	both	FALSE	s1
hom	INV	275	2	both	FALSE	s1
het	INV	52	6	start	FALSE	s1
het	INV	333	6	start	FALSE	s1
hom	INV	124	7	start	FALSE	s1
het	INV	329	7	start	FALSE	s1
het	INV	119	5	start	FALSE	s1
hom	INV	68	2	both	FALSE	s1
het	INV	68	9	start	FALSE	s1
het	INV	65	1	both	FALSE	s1
hom	INV	314	6	start	FALSE	s1
het	INV	75	10	both	FALSE	s1
het	INV	257	1	start	FALSE	s1
het	INV	76	3	start	FALSE	s1
hom	INV	57	6	start	FALSE	s1
hom	INV	868	10	both	FALSE	s1
het	INV	322	8	start	FALSE	s1
het	INV	3855	5	both	FALSE	s1
het	INV	53	10	start	FALSE	s1
hom	INV	138	2	start	FALSE	s1
het	INV	109	7	start	TRUE	s1
hom	INV	78	1	both	FALSE	s1
hom	INV	248	6	both	FALSE	s1
het	INV	66	6	both	FALSE	s1
het	INV	260	2	both	FALSE	s1
hom	INV	1624	4	start	FALSE	s1
hom	INV	52	7	both	FALSE	s1
hom	INV	196	9	start	FALSE	s1
hom	INV	847	3	both	FALSE	s1
hom	INV	353	1	start	FALSE	s1
hom	INV	119	7	both	FALSE	s1
het	INV	914	4	both	FALSE	s1
hom	INV	304	4	start	FALSE	s1
het	INV	395	9	start	FALSE	s1
het	INV	6053	1	both	FALSE	s1
hom	INV	348	4	start	FALSE	s1
hom	INV	58	3	both	FALSE	s1
hom	INV	337	5	start	FALSE	s1
het	INV	79	5	both	FALSE	s1
hom	INV	151	3	start	FALSE	s1
hom	INV	431	6	both	FALSE	s1
hom	INV	55	9	start	TRUE	s1
hom	INV	58	6	both	FALSE	s1
hom	INV	80	10	both	FALSE	s1
hom	INV	63	5	start	FALSE	s1
het	INV	309	7	both	FALSE	s1
hom	INV	119	6	both	FALSE	s1
het	INV	74	6	start	FALSE	s1
hom	INV	447	1	both	FALSE	s1
hom	INV	81	8	both	FALSE	s1
het	INV	368	9	start	TRUE	s1
hom	INV	412	10	start	FALSE	s1
hom	INV	280	8	start	FALSE	s1
het	INV	71	4	both	FALSE	s1
het	INV	160	7	start	FALSE	s1
hom	INV	70	7	start	FALSE	s1
het	INV	96	9	start	FALSE	s1
hom	INV	458	8	both	FALSE	s1
het	INV	330	4	both	FALSE	s1
hom	INV	190	1	start	FALSE	s1
het	INV	63	2	start	FALSE	s1
het	INV	69	3	start	FALSE	s1
het	INV	82	10	both	FALSE	s1
het	INV	298	9	both	FALSE	s1
het	INV	68	4	both	FALSE	s1
het	INV	88	7	start	FALSE	s1
hom	INV	749	4	both	FALSE	s1
het	INV	67	10	both	FALSE	s1
het	INV	114	8	both	FALSE	s1
hom	INV	64	1	start	FALSE	s1
het	INV	2232	1	both	FALSE	s1
hom	INV	110	6	both	FALSE	s1
het	INV	750	6	both	FALSE	s1
het	INV	80	9	both	FALSE	s1
het	INV	80	1	both	FALSE	s1
het	INV	739	2	start	FALSE	s1
hom	INV	90	5	both	FALSE	s1
het	INV	90	1	both	FALSE	s1
het	INV	52	10	start	TRUE	s1
hom	INV	127	3	start	FALSE	s1
het	INV	178	5	both	FALSE	s1
hom	INV	82	6	both	FALSE	s1
het	INV	56	7	start	FALSE	s1
hom	INV	112	1	start	TRUE	s1
het	INV	90	3	start	TRUE	s1
het	INV	337	5	both	FALSE	s1
hom	INV	56	6	both	FALSE	s1
het	INV	217	9	both	FALSE	s1
het	INV	112	6	start	TRUE	s1
het	INV	97	2	both	FALSE	s1
het	INV	298	3	both	FALSE	s1
het	INV	356	5	start	TRUE	s1
hom	INV	48	7	both	FALSE	s1
hom	INV	336	10	both	FALSE	s1
het	INV	102	5	start	TRUE	s1
hom	INV	317	6	both	FALSE	s1
hom	INV	3427	8	both	FALSE	s1
hom	INV	120	3	start	TRUE	s1
het	INV	178	1	start	FALSE	s1
het	INV	808	3	both	FALSE	s1
hom	INV	785	2	start	FALSE	s1
hom	INV	52	6	start	FALSE	s1
het	INV	606	5	both	FALSE	s1
het	INV	115	9	both	FALSE	s1
het	INV	517	9	both	FALSE	s1
het	INV	100	3	start	FALSE	s1
het	INV	62	10	start	TRUE	s1
het	INV	197	1	start	TRUE	s1
hom	INV	306	7	both	FALSE	s1
het	INV	190	2	both	FALSE	s1
het	INV	76	4	both	FALSE	s1
hom	INV	125	8	start	FALSE	s1
het	INV	59	10	start	TRUE	s1
hom	INV	543	2	both	TRUE	s1
het	INV	109	8	both	FALSE	s1
het	INV	675	3	both	FALSE	s1
het	INV	543	7	both	FALSE	s1
het	INV	311	4	both	FALSE	s1
hom	INV	58	10	start	FALSE	s1
het	INV	201	6	start	TRUE	s1
hom	INV	57	9	start	FALSE	s1
hom	INV	107	9	both	FALSE	s1
hom	INV	193	3	both	FALSE	s1
hom	INV	130	2	start	FALSE	s1
hom	INV	189	8	both	FALSE	s1
hom	INV	97	2	start	FALSE	s1
hom	INV	58	10	both	FALSE	s1
het	INV	111	7	both	FALSE	s1
hom	INV	127	5	start	FALSE	s1
het	INV	90	2	both	FALSE	s1
hom	INV	359	5	both	FALSE	s1
het	INV	76	5	both	FALSE	s1
het	INV	1473	9	start	FALSE	s1
hom	INV	392	8	both	FALSE	s1
hom	INV	98	3	start	FALSE	s1
hom	INV	165	10	start	FALSE	s1
hom	INV	58	3	start	FALSE	s1
het	INV	325	6	both	FALSE	s1
hom	INV	95	3	both	FALSE	s1
hom	INV	172	8	both	FALSE	s1
hom	INV	228	6	both	FALSE	s1
hom	INV	224	7	start	FALSE	s1
het	INV	1812	2	start	FALSE	s1
hom	INV	259	3	start	FALSE	s1
hom	INV	929	2	both	FALSE	s1
het	INV	64	5	start	FALSE	s1
het	INV	91	1	start	FALSE	s1
hom	INV	51	2	both	FALSE	s1
hom	INV	54	9	start	TRUE	s1
hom	INV	61	1	start	FALSE	s1
het	INV	819	10	start	FALSE	s1
het	INV	171	5	start	FALSE	s1
hom	INV	307	8	start	FALSE	s1
hom	INV	271	1	both	FALSE	s1
hom	INV	438	1	start	FALSE	s1
het	INV	50	1	both	TRUE	s1
hom	INV	123	6	start	FALSE	s1
het	INV	68	8	start	FALSE	s1
het	INV	84	8	start	FALSE	s1
hom	INV	44	1	both	FALSE	s1
het	INV	56	8	start	FALSE	s1
het	INV	170	9	start	FALSE	s1
hom	INV	318	3	both	FALSE	s1
hom	INV	278	2	both	FALSE	s1
hom	INV	196	2	start	FALSE	s1
het	INV	1838	5	start	FALSE	s1
hom	INV	113	1	both	FALSE	s1
hom	INV	96	1	start	FALSE	s1
het	INV	580	3	start	FALSE	s1
het	INV	72	9	start	TRUE	s1
hom	INV	63	10	start	FALSE	s1
hom	INV	59	1	start	FALSE	s1
het	INV	94	6	start	FALSE	s1
hom	INV	66	4	start	FALSE	s1
hom	INV	288	2	both	FALSE	s1
hom	INV	105	10	both	FALSE	s1
hom	INV	58	3	both	FALSE	s1
het	INV	248	3	both	FALSE	s1
het	INV	122	6	start	TRUE	s1
hom	INV	113	1	start	FALSE	s1
het	INV	216	1	both	FALSE	s1
hom	INV	189	4	start	FALSE	s1
het	INV	71	6	start	FALSE	s1
hom	INV	60	1	both	TRUE	s1
hom	INV	147	1	start	FALSE	s1
het	INV	180	10	both	FALSE	s1
het	INV	67	5	both	FALSE	s1
hom	INV	52	5	start	FALSE	s1
hom	INV	288	9	start	FALSE	s1
hom	INV	87	9	start	FALSE	s1
het	INV	148	10	both	FALSE	s1
hom	INV	121	5	start	FALSE	s1
hom	INV	5276	5	start	FALSE	s1
hom	INV	660	7	start	FALSE	s1
het	INV	68	10	both	FALSE	s1
hom	INV	84	4	both	FALSE	s1
het	INV	635	7	both	FALSE	s1
het	INV	2491	7	both	FALSE	s1
hom	INV	327	3	start	FALSE	s1
het	INV	84	6	start	FALSE	s1
het	INV	123	2	start	FALSE	s1
het	INV	63	7	start	TRUE	s1
hom	INV	62	6	both	FALSE	s1
het	INV	60	1	start	FALSE	s1
het	INV	190	5	start	FALSE	s1
het	INV	324	7	start	FALSE	s1
het	INV	108	5	start	FALSE	s1
het	INV	57	7	both	FALSE	s1
hom	INV	67	7	start	TRUE	s1
hom	INV	71	10	both	FALSE	s1
het	INV	2960	4	both	FALSE	s1
hom	INV	3090	3	both	FALSE	s1
hom	INV	434	7	both	FALSE	s1
het	INV	130	8	both	FALSE	s1
hom	INV	72	1	start	FALSE	s1
hom	INV	57	2	start	FALSE	s1
het	INV	139	9	start	FALSE	s1
hom	INV	63	4	both	FALSE	s1
hom	INS	792	5	location/seq	TRUE	s2
het	INS	356	2	location/seq	TRUE	s2
hom	INS	433	2	location/seq	TRUE	s2
het	INS	148	9	location/seq	TRUE	s2
hom	INS	79	10	location/seq	TRUE	s2
hom	INS	95	10	location/seq	TRUE	s2
hom	INS	440	6	location/seq	TRUE	s2
het	INS	186	5	location/seq	TRUE	s2
het	INS	79	9	location/seq	TRUE	s2
het	INS	95	2	location/seq	TRUE	s2
hom	INS	80	7	location/seq	TRUE	s2
hom	INS	241	4	location/seq	TRUE	s2
hom	INS	864	7	location/seq	TRUE	s2
het	INS	61	6	location/seq	TRUE	s2
hom	INS	63	9	location/seq	TRUE	s2
hom	INS	79	9	location/seq	TRUE	s2
hom	INS	71	3	location/seq	TRUE	s2
hom	INS	5978	5	location/seq	TRUE	s2
hom	INS	1938	5	location/seq	TRUE	s2
hom	INS	177	10	location/seq	TRUE	s2
hom	INS	159	1	location/seq	TRUE	s2
het	INS	61	3	location/seq	TRUE	s2
het	INS	65	3	location/seq	TRUE	s2
het	INS	103	6	location/seq	TRUE	s2
hom	INS	191	12	location/seq	TRUE	s2
hom	INS	96	6	location/seq	TRUE	s2
hom	INS	53	5	location/seq	TRUE	s2
het	INS	124	1	location/seq	TRUE	s2
hom	INS	276	3	location/seq	TRUE	s2
hom	INS	55	9	location/seq	TRUE	s2
hom	INS	61	5	location/seq	TRUE	s2
het	INS	479	10	location/seq	TRUE	s2
het	INS	1240	10	location/seq	TRUE	s2
het	INS	335	3	location/seq	TRUE	s2
het	INS	186	3	location/seq	TRUE	s2
hom	INS	211	9	location/seq	TRUE	s2
hom	INS	264	8	location/seq	TRUE	s2
hom	INS	145	2	location/seq	TRUE	s2
hom	INS	179	2	location/seq	TRUE	s2
hom	INS	609	2	location/seq	TRUE	s2
hom	INS	309	3	location/seq	TRUE	s2
het	INS	306	9	location/seq	TRUE	s2
het	INS	308	7	location/seq	TRUE	s2
het	INS	77	5	location/seq	TRUE	s2
hom	INS	215	3	location/seq	TRUE	s2
hom	INS	135	3	location/seq	TRUE	s2
het	INS	143	9	location/seq	TRUE	s2
hom	INS	91	5	location/seq	TRUE	s2
hom	INS	147	12	location/seq	TRUE	s2
het	INS	93	3	location/seq	TRUE	s2
hom	INS	59	11	location/seq	TRUE	s2
het	INS	65	5	location/seq	TRUE	s2
het	INS	347	7	location/seq	TRUE	s2
het	INS	3577	2	location/seq	TRUE	s2
hom	INS	5395	5	location/seq	TRUE	s2
hom	INS	284	9	location/seq	TRUE	s2
hom	INS	83	6	location/seq	FALSE	s2
hom	INS	192	8	location/seq	TRUE	s2
hom	INS	93	8	location/seq	TRUE	s2
het	INS	3763	7	location/seq	TRUE	s2
hom	INS	174	1	location/seq	TRUE	s2
het	INS	187	5	location/seq	TRUE	s2
hom	INS	218	8	location/seq	TRUE	s2
het	INS	68	8	location/seq	TRUE	s2
hom	INS	207	9	location/seq	TRUE	s2
het	INS	180	10	location/seq	TRUE	s2
het	INS	1265	7	location/seq	TRUE	s2
het	INS	278	9	location/seq	TRUE	s2
het	INS	454	2	location/seq	TRUE	s2
hom	INS	69	2	location/seq	TRUE	s2
het	INS	59	4	location/seq	TRUE	s2
hom	INS	1361	8	location/seq	TRUE	s2
het	INS	313	2	location/seq	TRUE	s2
hom	INS	164	8	location/seq	TRUE	s2
hom	INS	72	9	location/seq	FALSE	s2
het	INS	214	10	location/seq	TRUE	s2
het	INS	62	8	location/seq	TRUE	s2
het	INS	224	10	location/seq	TRUE	s2
het	INS	1060	4	location/seq	TRUE	s2
het	INS	191	3	location/seq	TRUE	s2
het	INS	583	11	location/seq	TRUE	s2
hom	INS	225	7	location/seq	TRUE	s2
hom	INS	215	7	location/seq	TRUE	s2
het	INS	169	3	location/seq	TRUE	s2
het	INS	149	1	location/seq	TRUE	s2
het	INS	1382	3	location/seq	TRUE	s2
het	INS	325	11	location/seq	TRUE	s2
hom	INS	355	1	location/seq	TRUE	s2
het	INS	316	8	location/seq	TRUE	s2
hom	INS	91	7	location/seq	TRUE	s2
het	INS	309	10	location/seq	TRUE	s2
het	INS	91	5	location/seq	TRUE	s2
hom	INS	135	9	location/seq	TRUE	s2
het	INS	111	3	location/seq	TRUE	s2
het	INS	95	11	location/seq	TRUE	s2
het	INS	1725	10	location/seq	TRUE	s2
hom	INS	390	8	location/seq	TRUE	s2
hom	INS	78	11	location/seq	TRUE	s2
hom	INS	1179	11	location/seq	TRUE	s2
het	INS	541	2	location/seq	TRUE	s2
hom	INS	152	9	location/seq	FALSE	s2
het	INS	71	6	location/seq	TRUE	s2
hom	INS	313	4	location/seq	TRUE	s2
het	INS	357	11	location/seq	TRUE	s2
het	INS	118	7	location/seq	TRUE	s2
het	INS	224	6	location/seq	TRUE	s2
hom	INS	145	8	location/seq	TRUE	s2
hom	INS	215	2	location/seq	TRUE	s2
hom	INS	146	1	location/seq	FALSE	s2
het	INS	146	7	location/seq	TRUE	s2
hom	INS	321	8	location/seq	TRUE	s2
het	INS	271	6	location/seq	TRUE	s2
het	INS	70	2	location/seq	TRUE	s2
het	INS	128	9	location/seq	FALSE	s2
hom	INS	73	5	location/seq	TRUE	s2
hom	INS	52	9	location/seq	TRUE	s2
het	INS	59	6	location/seq	TRUE	s2
het	INS	3033	10	location/seq	TRUE	s2
hom	INS	355	5	location/seq	TRUE	s2
hom	INS	703	5	location/seq	TRUE	s2
hom	INS	329	10	location/seq	TRUE	s2
hom	INS	124	6	location/seq	TRUE	s2
hom	INS	215	8	location/seq	TRUE	s2
het	INS	81	5	location/seq	TRUE	s2
hom	INS	465	6	location/seq	TRUE	s2
het	INS	1115	10	location/seq	TRUE	s2
hom	INS	61	2	location/seq	TRUE	s2
het	INS	59	6	location/seq	FALSE	s2
het	INS	622	3	location/seq	TRUE	s2
het	INS	76	1	location/seq	TRUE	s2
het	INS	103	9	location/seq	TRUE	s2
hom	INS	235	12	location/seq	TRUE	s2
hom	INS	80	10	location/seq	TRUE	s2
hom	INS	823	8	location/seq	TRUE	s2
het	INS	96	5	location/seq	TRUE	s2
het	INS	55	3	location/seq	FALSE	s2
hom	INS	2364	1	location/seq	TRUE	s2
hom	INS	168	8	location/seq	TRUE	s2
hom	INS	188	1	location/seq	TRUE	s2
het	INS	60	7	location/seq	TRUE	s2
hom	INS	52	10	location/seq	TRUE	s2
het	INS	88	11	location/seq	TRUE	s2
hom	INS	273	8	location/seq	TRUE	s2
hom	INS	1301	9	location/seq	TRUE	s2
hom	INS	54	6	location/seq	TRUE	s2
het	INS	113	3	location/seq	TRUE	s2
hom	INS	63	7	location/seq	TRUE	s2
het	INS	99	3	location/seq	TRUE	s2
hom	INS	309	11	location/seq	TRUE	s2
het	INS	387	8	location/seq	TRUE	s2
het	INS	101	10	location/seq	TRUE	s2
hom	INS	573	3	location/seq	TRUE	s2
hom	INS	73	3	location/seq	TRUE	s2
hom	INS	68	3	location/seq	TRUE	s2
het	INS	61	1	location/seq	FALSE	s2
het	INS	219	2	location/seq	TRUE	s2
hom	INS	127	2	location/seq	FALSE	s2
het	INS	182	6	location/seq	TRUE	s2
het	INS	674	7	location/seq	TRUE	s2
hom	INS	56	6	location/seq	FALSE	s2
het	INS	51	10	location/seq	TRUE	s2
hom	INS	331	12	location/seq	TRUE	s2
hom	INS	237	11	location/seq	TRUE	s2
het	INS	188	7	location/seq	TRUE	s2
het	INS	55	7	location/seq	TRUE	s2
het	INS	119	10	location/seq	TRUE	s2
het	INS	323	5	location/seq	TRUE	s2
hom	INS	90	12	location/seq	TRUE	s2
het	INS	730	7	location/seq	TRUE	s2
het	INS	88	4	location/seq	TRUE	s2
hom	INS	113	5	location/seq	FALSE	s2
het	INS	786	3	location/seq	TRUE	s2
het	INS	197	7	location/seq	TRUE	s2
het	INS	69	6	location/seq	TRUE	s2
hom	INS	189	8	location/seq	TRUE	s2
hom	INS	98	6	location/seq	TRUE	s2
hom	INS	758	4	location/seq	TRUE	s2
hom	INS	68	5	location/seq	TRUE	s2
hom	INS	2468	7	location/seq	TRUE	s2
hom	INS	55	7	location/seq	TRUE	s2
het	INS	72	9	location/seq	TRUE	s2
het	INS	82	4	location/seq	TRUE	s2
het	INS	978	5	location/seq	TRUE	s2
hom	INS	6059	7	location/seq	TRUE	s2
het	INS	51	11	location/seq	TRUE	s2
het	INS	358	7	location/seq	TRUE	s2
hom	INS	133	4	location/seq	TRUE	s2
het	INS	101	4	location/seq	TRUE	s2
het	INS	190	4	location/seq	TRUE	s2
hom	INS	156	6	location/seq	TRUE	s2
hom	INS	145	1	location/seq	TRUE	s2
hom	INS	51	12	location/seq	TRUE	s2
het	INS	95	7	location/seq	TRUE	s2
het	INS	593	1	location/seq	TRUE	s2
hom	INS	133	10	location/seq	TRUE	s2
hom	INS	58	6	location/seq	TRUE	s2
hom	INS	9585	4	location/seq	TRUE	s2
hom	INS	57	4	location/seq	TRUE	s2
hom	INS	81	6	location/seq	TRUE	s2
hom	INS	73	1	location/seq	TRUE	s2
hom	INS	100	5	location/seq	TRUE	s2
het	INS	132	11	location/seq	TRUE	s2
hom	INS	103	8	location/seq	TRUE	s2
het	INS	234	5	location/seq	TRUE	s2
het	INS	100	11	location/seq	TRUE	s2
het	INS	229	11	location/seq	TRUE	s2
hom	INS	61	9	location/seq	TRUE	s2
hom	INS	115	10	location/seq	TRUE	s2
het	INS	67	6	location/seq	TRUE	s2
hom	INS	1159	11	location/seq	TRUE	s2
hom	INS	206	11	location/seq	TRUE	s2
hom	INS	369	8	location/seq	TRUE	s2
het	INS	95	10	location/seq	TRUE	s2
het	INS	82	5	location/seq	TRUE	s2
het	INS	215	8	location/seq	TRUE	s2
hom	INS	203	6	location/seq	TRUE	s2
het	INS	51	5	location/seq	TRUE	s2
het	INS	63	2	location/seq	TRUE	s2
hom	INS	58	7	location/seq	TRUE	s2
hom	INS	91	10	location/seq	TRUE	s2
het	INS	117	2	location/seq	TRUE	s2
hom	INS	90	11	location/seq	TRUE	s2
hom	INS	239	9	location/seq	FALSE	s2
het	INS	204	10	location/seq	TRUE	s2
het	INS	70	5	location/seq	TRUE	s2
het	INS	82	9	location/seq	TRUE	s2
het	INS	449	6	location/seq	TRUE	s2
hom	INS	129	1	location/seq	TRUE	s2
hom	INS	55	8	location/seq	TRUE	s2
het	INS	324	9	location/seq	TRUE	s2
hom	INS	67	11	location/seq	TRUE	s2
het	INS	114	7	location/seq	TRUE	s2
het	INS	70	3	location/seq	TRUE	s2
hom	INS	317	4	location/seq	TRUE	s2
het	INS	159	7	location/seq	TRUE	s2
hom	INS	51	8	location/seq	TRUE	s2
het	INS	51	9	location/seq	TRUE	s2
hom	INS	51	1	location/seq	TRUE	s2
hom	INS	273	5	location/seq	TRUE	s2
hom	INS	77	5	location/seq	FALSE	s2
hom	INS	2972	4	location/seq	TRUE	s2
hom	INS	340	7	location/seq	TRUE	s2
hom	INS	86	12	location/seq	TRUE	s2
hom	INS	129	7	location/seq	TRUE	s2
het	INS	1557	11	location/seq	TRUE	s2
het	INS	69	1	location/seq	TRUE	s2
het	INS	130	5	location/seq	TRUE	s2
het	INS	118	4	location/seq	TRUE	s2
het	INS	3664	2	location/seq	TRUE	s2
het	INS	120	11	location/seq	TRUE	s2
hom	INS	133	4	location/seq	TRUE	s2
het	INS	156	1	location/seq	TRUE	s2
het	INS	76	7	location/seq	FALSE	s2
het	INS	56	6	location/seq	TRUE	s2
hom	INS	66	11	location/seq	TRUE	s2
hom	INS	85	10	location/seq	TRUE	s2
hom	INS	53	10	location/seq	TRUE	s2
het	INS	906	12	location/seq	TRUE	s2
het	INS	148	5	location/seq	TRUE	s2
het	INS	53	8	location/seq	TRUE	s2
het	INS	113	11	location/seq	TRUE	s2
het	INS	247	10	location/seq	TRUE	s2
hom	INS	329	7	location/seq	TRUE	s2
hom	INS	101	9	location/seq	TRUE	s2
hom	INS	844	6	location/seq	FALSE	s2
hom	INS	233	11	location/seq	TRUE	s2
het	INS	298	3	location/seq	TRUE	s2
het	INS	130	8	location/seq	TRUE	s2
hom	INS	130	8	location/seq	TRUE	s2
hom	INS	95	2	location/seq	TRUE	s2
het	INS	188	4	location/seq	TRUE	s2
hom	INS	115	6	location/seq	FALSE	s2
hom	INS	993	9	location/seq	TRUE	s2
hom	INS	66	11	location/seq	TRUE	s2
hom	INS	228	3	location/seq	TRUE	s2
het	INS	67	7	location/seq	FALSE	s2
hom	INS	322	3	location/seq	TRUE	s2
